nid,changed_date,next_changed_date,field_value_old,field_value_new
53998,2019-03-22 12:30:01,2019-06-05 10:00:08,"",green
53998,2019-06-05 10:00:08,,green,amber
53999,2019-03-22 12:30:01,2019-04-08 10:00:00,"",green
53999,2019-04-08 10:00:00,,green,amber
54000,2019-03-22 12:30:01,2019-04-08 10:00:00,"",green
54000,2019-04-08 10:00:00,2019-04-09 03:00:02,green,amber
54000,2019-04-09 03:00:02,2019-05-09 05:30:01,amber,green
54000,2019-05-09 05:30:01,,green,amber
54001,2019-03-22 12:30:01,2019-04-01 05:30:00,"",green
54001,2019-04-01 05:30:00,2019-04-03 05:30:01,green,amber
54001,2019-04-03 05:30:01,,amber,green
54002,2019-03-22 12:30:01,2019-05-15 13:00:11,"",green
54002,2019-05-15 13:00:11,2019-05-15 14:30:06,green,amber
54002,2019-05-15 14:30:06,2019-05-28 03:00:01,amber,green
54002,2019-05-28 03:00:01,,green,amber
54003,2019-03-22 12:30:01,2019-05-15 03:00:02,"",green
54003,2019-05-15 03:00:02,2019-05-22 13:00:00,green,amber
54003,2019-05-22 13:00:00,2019-05-28 03:00:01,amber,green
54003,2019-05-28 03:00:01,,green,amber
54004,2019-03-22 12:30:01,2019-04-26 11:30:01,"",green
54004,2019-04-26 11:30:01,,green,amber
54005,2019-03-25 09:53:05,2019-04-01 05:30:00,"",green
54005,2019-04-01 05:30:00,2019-04-02 03:00:02,green,amber
54005,2019-04-02 03:00:02,2019-05-07 14:30:04,amber,green
54005,2019-05-07 14:30:04,,green,amber
54006,2019-03-25 15:30:00,2019-05-23 13:00:01,"",green
54006,2019-05-23 13:00:01,2019-06-05 08:30:47,green,amber
54006,2019-06-05 08:30:47,2019-06-14 14:30:00,amber,green
54006,2019-06-14 14:30:00,2019-06-17 14:30:01,green,amber
54006,2019-06-17 14:30:01,,amber,green
54007,2019-03-25 15:30:00,2019-05-15 13:00:11,"",green
54007,2019-05-15 13:00:11,2019-05-17 08:30:08,green,amber
54007,2019-05-17 08:30:08,,amber,green
54008,2019-03-27 14:00:00,,"",green
54009,2019-03-27 14:00:00,2019-06-06 08:30:12,"",green
54009,2019-06-06 08:30:12,,green,amber
54010,2019-03-27 14:00:00,2019-05-02 13:00:00,"",green
54010,2019-05-02 13:00:00,2019-05-28 14:30:01,green,amber
54010,2019-05-28 14:30:01,2019-05-29 10:00:04,amber,green
54010,2019-05-29 10:00:04,2019-06-03 13:00:08,green,amber
54010,2019-06-03 13:00:08,,amber,green
54011,2019-03-28 04:00:00,2019-05-15 13:00:11,"",green
54011,2019-05-15 13:00:11,,green,amber
54012,2019-03-29 04:00:01,,"",green
54013,2019-03-30 04:00:01,2019-05-15 13:00:11,"",green
54013,2019-05-15 13:00:11,2019-05-21 13:00:00,green,amber
54013,2019-05-21 13:00:00,,amber,green
54014,2019-04-01 11:30:01,2019-04-25 07:00:01,"",green
54014,2019-04-25 07:00:01,2019-04-25 13:00:01,green,amber
54014,2019-04-25 13:00:01,,amber,green
54015,2019-04-01 11:30:01,,"",green
54016,2019-04-01 11:30:01,,"",green
54017,2019-04-01 11:30:01,2019-05-03 10:00:06,"",green
54017,2019-05-03 10:00:06,2019-05-06 11:30:09,green,amber
54017,2019-05-06 11:30:09,,amber,green
54018,2019-04-01 11:30:01,2019-06-06 10:00:08,"",green
54018,2019-06-06 10:00:08,2019-06-12 13:00:00,green,amber
54018,2019-06-12 13:00:00,2019-06-13 10:00:01,amber,green
54018,2019-06-13 10:00:01,,green,amber
54019,2019-04-01 11:30:01,2019-05-09 05:30:01,"",green
54019,2019-05-09 05:30:01,2019-05-14 13:00:09,green,amber
54019,2019-05-14 13:00:09,,amber,green
54020,2019-04-01 11:30:01,2019-05-09 05:30:01,"",green
54020,2019-05-09 05:30:01,,green,amber
54021,2019-04-01 13:00:00,2019-04-15 10:00:01,"",green
54021,2019-04-15 10:00:01,2019-06-18 03:00:05,green,amber
54021,2019-06-18 03:00:05,,amber,green
54022,2019-04-01 13:00:00,2019-05-09 13:01:21,"",green
54022,2019-05-09 13:01:21,,green,red
54023,2019-04-01 13:00:00,,"",green
54024,2019-04-02 03:00:02,2019-04-25 07:00:01,"",green
54024,2019-04-25 07:00:01,2019-05-10 13:00:09,green,amber
54024,2019-05-10 13:00:09,,amber,green
54025,2019-04-02 03:00:02,2019-04-25 07:00:01,"",green
54025,2019-04-25 07:00:01,2019-04-25 14:30:01,green,amber
54025,2019-04-25 14:30:01,2019-05-23 13:00:01,amber,green
54025,2019-05-23 13:00:01,2019-05-24 03:00:01,green,amber
54025,2019-05-24 03:00:01,,amber,green
54026,2019-04-02 03:00:02,2019-04-25 07:00:01,"",green
54026,2019-04-25 07:00:01,2019-05-10 13:00:09,green,amber
54026,2019-05-10 13:00:09,,amber,green
54027,2019-04-02 03:00:02,,"",green
54028,2019-04-02 03:00:02,2019-04-04 14:30:01,"",green
54028,2019-04-04 14:30:01,2019-04-05 03:00:01,green,amber
54028,2019-04-05 03:00:01,,amber,green
54029,2019-04-02 14:30:00,2019-04-15 14:30:01,"",green
54029,2019-04-15 14:30:01,2019-04-29 13:00:01,green,amber
54029,2019-04-29 13:00:01,,amber,green
54030,2019-04-02 14:30:00,2019-04-12 14:30:00,"",green
54030,2019-04-12 14:30:00,,green,amber
54031,2019-04-03 03:00:01,2019-04-25 07:00:01,"",green
54031,2019-04-25 07:00:01,2019-04-25 14:30:01,green,amber
54031,2019-04-25 14:30:01,2019-06-05 08:30:47,amber,green
54031,2019-06-05 08:30:47,,green,amber
54032,2019-04-03 11:30:00,2019-05-23 10:00:00,"",green
54032,2019-05-23 10:00:00,,green,amber
54033,2019-04-03 13:00:05,,"",green
54034,2019-04-03 13:00:05,,"",green
54035,2019-04-03 13:00:05,,"",green
54036,2019-04-03 13:00:05,2019-04-09 14:30:00,"",green
54036,2019-04-09 14:30:00,2019-04-11 13:00:01,green,amber
54036,2019-04-11 13:00:01,,amber,green
54037,2019-04-03 13:00:05,2019-04-09 14:30:00,"",green
54037,2019-04-09 14:30:00,2019-04-10 03:00:01,green,amber
54037,2019-04-10 03:00:01,2019-04-25 03:00:02,amber,green
54037,2019-04-25 03:00:02,2019-04-25 11:30:01,green,amber
54037,2019-04-25 11:30:01,,amber,green
54038,2019-04-04 03:00:01,2019-04-20 03:00:01,"",green
54038,2019-04-20 03:00:01,2019-04-24 03:00:02,green,amber
54038,2019-04-24 03:00:02,,amber,green
54039,2019-04-04 03:00:01,2019-05-09 03:00:02,"",green
54039,2019-05-09 03:00:02,2019-05-27 14:30:00,green,amber
54039,2019-05-27 14:30:00,,amber,green
54040,2019-04-04 03:00:01,2019-04-25 08:30:01,"",green
54040,2019-04-25 08:30:01,,green,red
54041,2019-04-04 03:00:01,,"",green
54042,2019-04-04 03:00:01,,"",green
54043,2019-04-04 03:00:01,2019-05-10 10:00:06,"",green
54043,2019-05-10 10:00:06,2019-05-27 14:30:00,green,amber
54043,2019-05-27 14:30:00,,amber,green
54044,2019-04-04 03:00:01,,"",green
54045,2019-04-04 03:00:01,,"",green
54046,2019-04-04 03:00:01,,"",green
54047,2019-04-04 03:00:01,2019-05-30 13:00:05,"",green
54047,2019-05-30 13:00:05,,green,red
54048,2019-04-04 03:00:01,,"",green
54049,2019-04-04 03:00:01,2019-04-15 11:30:01,"",green
54049,2019-04-15 11:30:01,2019-04-23 14:30:01,green,amber
54049,2019-04-23 14:30:01,,amber,green
54050,2019-04-04 03:00:01,2019-04-12 10:00:04,"",green
54050,2019-04-12 10:00:04,2019-04-13 03:00:02,green,amber
54050,2019-04-13 03:00:02,,amber,red
54051,2019-04-04 03:00:01,2019-04-17 03:00:01,"",green
54051,2019-04-17 03:00:01,2019-04-22 07:00:01,green,amber
54051,2019-04-22 07:00:01,2019-04-23 05:30:01,amber,green
54051,2019-04-23 05:30:01,2019-04-25 07:00:01,green,amber
54051,2019-04-25 07:00:01,2019-04-25 11:30:01,amber,green
54051,2019-04-25 11:30:01,2019-04-29 13:00:01,green,amber
54051,2019-04-29 13:00:01,,amber,green
54052,2019-04-04 03:00:01,2019-04-12 10:00:04,"",green
54052,2019-04-12 10:00:04,2019-04-18 03:00:01,green,amber
54052,2019-04-18 03:00:01,,amber,red
54053,2019-04-04 03:00:01,,"",green
54054,2019-04-04 03:00:01,,"",green
54055,2019-04-04 03:00:01,2019-04-17 03:00:01,"",green
54055,2019-04-17 03:00:01,2019-04-22 07:00:01,green,amber
54055,2019-04-22 07:00:01,2019-04-23 05:30:01,amber,green
54055,2019-04-23 05:30:01,2019-05-02 03:00:02,green,amber
54055,2019-05-02 03:00:02,2019-06-17 07:00:01,amber,green
54055,2019-06-17 07:00:01,,green,amber
54056,2019-04-04 03:00:01,,"",green
54057,2019-04-04 11:30:00,,"",green
54058,2019-04-04 13:00:01,2019-04-12 08:30:01,"",green
54058,2019-04-12 08:30:01,2019-04-13 03:00:02,green,amber
54058,2019-04-13 03:00:02,,amber,red
54059,2019-04-05 03:00:01,2019-04-24 11:30:01,"",green
54059,2019-04-24 11:30:01,2019-04-30 08:30:01,green,amber
54059,2019-04-30 08:30:01,2019-05-10 03:00:02,amber,green
54059,2019-05-10 03:00:02,,green,amber
54060,2019-04-05 03:00:01,,"",green
54061,2019-04-05 03:00:01,,"",green
54062,2019-04-05 11:30:01,,"",green
54063,2019-04-05 11:30:01,,"",green
54064,2019-04-05 13:00:01,2019-04-06 00:35:16,"",green
54064,2019-04-06 00:35:16,2019-04-10 03:00:01,green,amber
54064,2019-04-10 03:00:01,2019-04-29 10:00:01,amber,green
54064,2019-04-29 10:00:01,2019-05-03 13:00:04,green,amber
54064,2019-05-03 13:00:04,2019-05-25 03:00:01,amber,green
54064,2019-05-25 03:00:01,2019-06-17 13:00:01,green,amber
54064,2019-06-17 13:00:01,,amber,green
54065,2019-04-08 05:30:01,2019-04-15 05:30:01,"",green
54065,2019-04-15 05:30:01,2019-04-16 14:30:00,green,amber
54065,2019-04-16 14:30:00,,amber,green
54066,2019-04-08 11:30:01,2019-04-10 07:00:00,"",green
54066,2019-04-10 07:00:00,,green,amber
54067,2019-04-09 03:00:02,2019-04-25 03:00:02,"",green
54067,2019-04-25 03:00:02,2019-05-15 03:00:02,green,amber
54067,2019-05-15 03:00:02,2019-05-21 11:30:00,amber,green
54067,2019-05-21 11:30:00,2019-05-29 03:00:01,green,amber
54067,2019-05-29 03:00:01,,amber,red
54068,2019-04-09 03:00:02,2019-04-25 07:00:01,"",green
54068,2019-04-25 07:00:01,2019-06-11 14:30:01,green,amber
54068,2019-06-11 14:30:01,,amber,green
54069,2019-04-09 11:30:01,2019-05-06 10:00:06,"",green
54069,2019-05-06 10:00:06,2019-05-07 14:30:04,green,amber
54069,2019-05-07 14:30:04,,amber,green
54070,2019-04-10 05:30:01,2019-04-11 03:00:01,"",green
54070,2019-04-11 03:00:01,2019-04-12 03:00:01,green,amber
54070,2019-04-12 03:00:01,,amber,red
54071,2019-04-10 05:30:01,2019-04-11 03:00:01,"",green
54071,2019-04-11 03:00:01,2019-04-12 03:00:01,green,amber
54071,2019-04-12 03:00:01,,amber,red
54072,2019-04-10 11:30:00,2019-04-29 08:30:01,"",green
54072,2019-04-29 08:30:01,2019-05-06 14:30:07,green,amber
54072,2019-05-06 14:30:07,2019-06-03 14:30:07,amber,green
54072,2019-06-03 14:30:07,2019-06-18 05:30:00,green,amber
54072,2019-06-18 05:30:00,,amber,green
54073,2019-04-10 11:30:00,2019-04-11 11:30:06,"",green
54073,2019-04-11 11:30:06,2019-04-17 03:00:01,green,red
54073,2019-04-17 03:00:01,2019-05-02 13:00:00,red,green
54073,2019-05-02 13:00:00,2019-05-14 11:30:48,green,amber
54073,2019-05-14 11:30:48,,amber,green
54074,2019-04-10 11:30:00,2019-04-11 11:30:06,"",green
54074,2019-04-11 11:30:06,2019-04-17 03:00:01,green,red
54074,2019-04-17 03:00:01,2019-05-02 13:00:00,red,green
54074,2019-05-02 13:00:00,2019-05-10 08:30:07,green,amber
54074,2019-05-10 08:30:07,,amber,green
54075,2019-04-10 11:30:00,,"",green
54076,2019-04-10 11:30:00,2019-04-11 11:30:06,"",green
54076,2019-04-11 11:30:06,2019-04-17 03:00:01,green,red
54076,2019-04-17 03:00:01,2019-04-29 14:30:04,red,green
54076,2019-04-29 14:30:04,2019-05-03 14:30:01,green,amber
54076,2019-05-03 14:30:01,,amber,green
54077,2019-04-10 11:30:00,2019-04-11 11:30:06,"",green
54077,2019-04-11 11:30:06,2019-04-17 03:00:01,green,red
54077,2019-04-17 03:00:01,2019-05-02 13:00:00,red,green
54077,2019-05-02 13:00:00,2019-05-14 11:30:48,green,amber
54077,2019-05-14 11:30:48,,amber,green
54078,2019-04-10 11:30:00,2019-04-11 11:30:06,"",green
54078,2019-04-11 11:30:06,2019-04-17 03:00:01,green,red
54078,2019-04-17 03:00:01,2019-05-08 03:00:02,red,green
54078,2019-05-08 03:00:02,2019-05-10 07:00:07,green,amber
54078,2019-05-10 07:00:07,2019-06-04 10:00:54,amber,green
54078,2019-06-04 10:00:54,2019-06-12 08:30:00,green,amber
54078,2019-06-12 08:30:00,,amber,green
54079,2019-04-11 03:00:01,2019-06-12 11:30:01,"",green
54079,2019-06-12 11:30:01,,green,amber
54080,2019-04-11 03:00:01,,"",green
54081,2019-04-11 03:00:01,2019-06-12 11:30:01,"",green
54081,2019-06-12 11:30:01,,green,amber
54082,2019-04-11 10:00:04,,"",green
54083,2019-04-11 11:30:06,2019-06-03 11:30:05,"",green
54083,2019-06-03 11:30:05,2019-06-07 07:00:06,green,amber
54083,2019-06-07 07:00:06,,amber,green
54084,2019-04-12 03:00:01,2019-04-26 08:30:01,"",green
54084,2019-04-26 08:30:01,2019-05-02 03:00:02,green,amber
54084,2019-05-02 03:00:02,2019-05-02 08:30:01,amber,green
54084,2019-05-02 08:30:01,2019-05-10 03:00:02,green,amber
54084,2019-05-10 03:00:02,2019-05-13 08:30:11,amber,green
54084,2019-05-13 08:30:11,2019-05-14 08:30:07,green,amber
54084,2019-05-14 08:30:07,2019-05-15 13:00:11,amber,green
54084,2019-05-15 13:00:11,2019-05-21 08:30:00,green,amber
54084,2019-05-21 08:30:00,,amber,green
54085,2019-04-12 03:00:01,2019-06-05 10:00:08,"",green
54085,2019-06-05 10:00:08,,green,amber
54086,2019-04-12 03:00:01,2019-04-29 10:00:01,"",green
54086,2019-04-29 10:00:01,2019-05-01 13:00:00,green,amber
54086,2019-05-01 13:00:00,,amber,green
54087,2019-04-12 03:00:01,2019-04-29 10:00:01,"",green
54087,2019-04-29 10:00:01,2019-05-01 13:00:00,green,amber
54087,2019-05-01 13:00:00,,amber,green
54088,2019-04-12 03:00:01,2019-05-02 14:30:01,"",green
54088,2019-05-02 14:30:01,2019-05-10 03:00:02,green,amber
54088,2019-05-10 03:00:02,2019-05-13 08:30:11,amber,green
54088,2019-05-13 08:30:11,2019-05-21 08:30:00,green,amber
54088,2019-05-21 08:30:00,,amber,green
54089,2019-04-12 03:00:01,2019-04-26 07:00:00,"",green
54089,2019-04-26 07:00:00,2019-05-02 03:00:02,green,amber
54089,2019-05-02 03:00:02,2019-05-02 14:30:01,amber,green
54089,2019-05-02 14:30:01,2019-05-10 03:00:02,green,amber
54089,2019-05-10 03:00:02,2019-05-13 08:30:11,amber,green
54089,2019-05-13 08:30:11,2019-05-14 08:30:07,green,amber
54089,2019-05-14 08:30:07,2019-05-15 13:00:11,amber,green
54089,2019-05-15 13:00:11,2019-05-21 08:30:00,green,amber
54089,2019-05-21 08:30:00,,amber,green
54090,2019-04-12 10:00:04,2019-04-29 08:30:01,"",green
54090,2019-04-29 08:30:01,,green,amber
54091,2019-04-12 10:00:04,2019-04-26 14:30:00,"",green
54091,2019-04-26 14:30:00,2019-05-03 07:00:03,green,amber
54091,2019-05-03 07:00:03,2019-05-06 08:30:09,amber,green
54091,2019-05-06 08:30:09,2019-05-09 03:00:02,green,amber
54091,2019-05-09 03:00:02,,amber,green
54092,2019-04-12 10:00:04,2019-04-25 11:30:01,"",green
54092,2019-04-25 11:30:01,2019-04-26 08:30:01,green,amber
54092,2019-04-26 08:30:01,2019-04-29 08:30:01,amber,green
54092,2019-04-29 08:30:01,,green,amber
54093,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54093,2019-04-29 08:30:01,2019-05-24 13:00:00,green,amber
54093,2019-05-24 13:00:00,,amber,green
54094,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54094,2019-04-29 08:30:01,2019-04-29 10:00:01,green,amber
54094,2019-04-29 10:00:01,2019-06-14 03:00:02,amber,green
54094,2019-06-14 03:00:02,,green,amber
54095,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54095,2019-04-29 08:30:01,2019-05-20 14:30:00,green,amber
54095,2019-05-20 14:30:00,,amber,green
54096,2019-04-12 11:30:07,2019-04-29 10:00:01,"",green
54096,2019-04-29 10:00:01,2019-05-01 13:00:00,green,amber
54096,2019-05-01 13:00:00,,amber,green
54097,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54097,2019-04-29 08:30:01,2019-05-01 14:30:01,green,amber
54097,2019-05-01 14:30:01,,amber,green
54098,2019-04-12 11:30:07,2019-04-23 14:30:01,"",green
54098,2019-04-23 14:30:01,,green,red
54099,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54099,2019-04-29 08:30:01,2019-04-29 10:00:01,green,amber
54099,2019-04-29 10:00:01,,amber,green
54100,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54100,2019-04-29 08:30:01,2019-05-01 14:30:01,green,amber
54100,2019-05-01 14:30:01,,amber,green
54101,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54101,2019-04-29 08:30:01,2019-05-01 13:00:00,green,amber
54101,2019-05-01 13:00:00,,amber,green
54102,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54102,2019-04-29 08:30:01,2019-04-29 10:00:01,green,amber
54102,2019-04-29 10:00:01,,amber,green
54103,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54103,2019-04-29 08:30:01,2019-05-01 13:00:00,green,amber
54103,2019-05-01 13:00:00,,amber,green
54104,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54104,2019-04-29 08:30:01,2019-05-20 10:00:00,green,amber
54104,2019-05-20 10:00:00,,amber,green
54105,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54105,2019-04-29 08:30:01,2019-05-20 10:00:00,green,amber
54105,2019-05-20 10:00:00,,amber,green
54106,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54106,2019-04-29 08:30:01,2019-04-29 10:00:01,green,amber
54106,2019-04-29 10:00:01,,amber,green
54107,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54107,2019-04-29 08:30:01,2019-05-01 13:00:00,green,amber
54107,2019-05-01 13:00:00,,amber,green
54108,2019-04-12 11:30:07,2019-04-29 08:30:01,"",green
54108,2019-04-29 08:30:01,2019-05-09 03:00:02,green,amber
54108,2019-05-09 03:00:02,,amber,green
54109,2019-04-12 11:30:07,2019-04-26 08:30:01,"",green
54109,2019-04-26 08:30:01,2019-05-10 03:00:02,green,amber
54109,2019-05-10 03:00:02,2019-05-13 08:30:11,amber,green
54109,2019-05-13 08:30:11,2019-05-21 08:30:00,green,amber
54109,2019-05-21 08:30:00,,amber,green
54110,2019-04-12 14:30:00,2019-04-29 10:00:01,"",green
54110,2019-04-29 10:00:01,2019-04-29 11:30:06,green,amber
54110,2019-04-29 11:30:06,,amber,green
54111,2019-04-12 14:30:00,2019-04-29 13:00:01,"",green
54111,2019-04-29 13:00:01,2019-05-01 03:00:02,green,amber
54111,2019-05-01 03:00:02,2019-05-01 11:30:05,amber,green
54111,2019-05-01 11:30:05,2019-05-31 03:00:02,green,amber
54111,2019-05-31 03:00:02,,amber,green
54112,2019-04-12 14:30:00,2019-04-29 13:00:01,"",green
54112,2019-04-29 13:00:01,2019-05-01 03:00:02,green,amber
54112,2019-05-01 03:00:02,2019-05-01 11:30:05,amber,green
54112,2019-05-01 11:30:05,2019-05-24 14:30:01,green,amber
54112,2019-05-24 14:30:01,2019-05-27 11:31:18,amber,green
54112,2019-05-27 11:31:18,,green,amber
54113,2019-04-13 03:00:02,,"",green
54114,2019-04-15 03:00:01,2019-04-23 10:00:01,"",green
54114,2019-04-23 10:00:01,2019-04-29 14:30:04,green,amber
54114,2019-04-29 14:30:04,2019-06-13 14:30:06,amber,green
54114,2019-06-13 14:30:06,,green,amber
54115,2019-04-15 03:00:01,2019-04-23 10:00:01,"",green
54115,2019-04-23 10:00:01,2019-04-29 14:30:04,green,amber
54115,2019-04-29 14:30:04,2019-06-13 14:30:06,amber,green
54115,2019-06-13 14:30:06,,green,amber
54116,2019-04-16 03:00:01,2019-04-29 13:00:01,"",green
54116,2019-04-29 13:00:01,2019-05-03 07:00:03,green,amber
54116,2019-05-03 07:00:03,,amber,green
54117,2019-04-16 05:30:01,,"",green
54118,2019-04-16 05:30:01,,"",green
54119,2019-04-16 05:30:01,2019-05-01 10:22:54,"",green
54119,2019-05-01 10:22:54,2019-05-02 08:30:01,green,amber
54119,2019-05-02 08:30:01,,amber,green
54120,2019-04-16 05:30:01,,"",green
54121,2019-04-16 05:30:01,,"",green
54122,2019-04-16 05:30:01,,"",green
54123,2019-04-16 05:30:01,2019-04-24 08:30:01,"",green
54123,2019-04-24 08:30:01,2019-04-25 03:00:02,green,amber
54123,2019-04-25 03:00:02,2019-06-06 08:30:12,amber,red
54123,2019-06-06 08:30:12,,red,amber
54124,2019-04-16 05:30:01,,"",green
54125,2019-04-16 05:30:01,2019-05-07 08:30:07,"",green
54125,2019-05-07 08:30:07,2019-05-20 14:30:00,green,amber
54125,2019-05-20 14:30:00,,amber,green
54126,2019-04-16 05:30:01,2019-05-20 08:30:00,"",green
54126,2019-05-20 08:30:00,2019-05-20 14:30:00,green,amber
54126,2019-05-20 14:30:00,,amber,green
54127,2019-04-17 03:00:01,2019-06-05 08:30:47,"",green
54127,2019-06-05 08:30:47,2019-06-12 08:30:00,green,amber
54127,2019-06-12 08:30:00,,amber,green
54128,2019-04-17 03:00:01,2019-05-15 14:30:06,"",green
54128,2019-05-15 14:30:06,2019-06-11 14:30:01,green,amber
54128,2019-06-11 14:30:01,,amber,green
54129,2019-04-17 03:00:01,2019-04-26 14:30:00,"",green
54129,2019-04-26 14:30:00,2019-05-03 14:30:01,green,amber
54129,2019-05-03 14:30:01,2019-05-15 14:30:06,amber,green
54129,2019-05-15 14:30:06,2019-06-11 14:30:01,green,amber
54129,2019-06-11 14:30:01,,amber,green
54130,2019-04-17 03:00:01,2019-04-17 05:30:01,"",green
54130,2019-04-17 05:30:01,2019-04-24 03:00:02,green,amber
54130,2019-04-24 03:00:02,2019-04-24 05:30:01,amber,green
54130,2019-04-24 05:30:01,2019-04-24 11:30:01,green,amber
54130,2019-04-24 11:30:01,2019-04-26 10:00:01,amber,green
54130,2019-04-26 10:00:01,2019-05-02 13:00:00,green,amber
54130,2019-05-02 13:00:00,,amber,red
54131,2019-04-17 03:00:01,2019-04-26 10:00:01,"",green
54131,2019-04-26 10:00:01,2019-05-02 13:00:00,green,amber
54131,2019-05-02 13:00:00,,amber,red
54132,2019-04-17 13:00:01,,"",green
54133,2019-04-18 13:00:01,2019-05-08 10:00:06,"",green
54133,2019-05-08 10:00:06,2019-05-09 03:00:02,green,amber
54133,2019-05-09 03:00:02,,amber,green
54134,2019-04-19 03:00:01,,"",green
54135,2019-04-22 11:30:01,,"",green
54136,2019-04-22 11:30:01,,"",green
54137,2019-04-23 03:00:01,2019-05-09 11:30:10,"",green
54137,2019-05-09 11:30:10,2019-05-10 05:30:01,green,amber
54137,2019-05-10 05:30:01,2019-05-13 13:00:09,amber,green
54137,2019-05-13 13:00:09,2019-05-28 05:30:01,green,amber
54137,2019-05-28 05:30:01,,amber,green
54138,2019-04-24 08:30:01,,"",green
54139,2019-04-24 08:30:01,2019-05-10 03:00:02,"",green
54139,2019-05-10 03:00:02,2019-05-24 13:00:00,green,amber
54139,2019-05-24 13:00:00,,amber,green
54140,2019-04-24 08:30:01,2019-05-10 03:00:02,"",green
54140,2019-05-10 03:00:02,2019-05-20 14:30:00,green,amber
54140,2019-05-20 14:30:00,,amber,green
54141,2019-04-24 08:30:01,2019-05-02 11:30:01,"",green
54141,2019-05-02 11:30:01,2019-05-06 07:01:15,green,amber
54141,2019-05-06 07:01:15,2019-06-18 05:30:00,amber,red
54141,2019-06-18 05:30:00,,red,amber
54142,2019-04-24 13:00:00,,"",green
54143,2019-04-24 13:00:00,2019-05-09 07:00:06,"",green
54143,2019-05-09 07:00:06,2019-05-10 13:00:09,green,amber
54143,2019-05-10 13:00:09,,amber,green
54144,2019-04-24 13:00:00,,"",green
54145,2019-04-25 03:00:02,2019-05-13 13:00:09,"",green
54145,2019-05-13 13:00:09,,green,amber
54146,2019-04-25 03:00:02,2019-05-13 13:00:09,"",green
54146,2019-05-13 13:00:09,,green,amber
54147,2019-04-25 03:00:02,2019-06-04 10:00:54,"",green
54147,2019-06-04 10:00:54,2019-06-12 08:30:00,green,amber
54147,2019-06-12 08:30:00,,amber,green
54148,2019-04-25 03:00:02,2019-05-13 13:00:09,"",green
54148,2019-05-13 13:00:09,,green,amber
54149,2019-04-25 10:00:00,,"",green
54150,2019-04-25 13:00:01,2019-05-17 14:30:12,"",green
54150,2019-05-17 14:30:12,2019-05-28 14:30:01,green,amber
54150,2019-05-28 14:30:01,,amber,green
54151,2019-04-26 03:00:04,,"",green
54152,2019-04-26 03:00:04,2019-05-06 07:01:15,"",green
54152,2019-05-06 07:01:15,2019-05-17 11:30:10,green,amber
54152,2019-05-17 11:30:10,,amber,green
54153,2019-04-26 03:00:04,2019-05-06 07:01:15,"",green
54153,2019-05-06 07:01:15,2019-05-17 11:30:10,green,amber
54153,2019-05-17 11:30:10,,amber,green
54154,2019-04-27 03:00:01,2019-05-17 08:30:08,"",green
54154,2019-05-17 08:30:08,2019-06-07 05:30:01,green,amber
54154,2019-06-07 05:30:01,,amber,green
54155,2019-04-27 03:00:01,2019-05-13 13:00:09,"",green
54155,2019-05-13 13:00:09,,green,amber
54156,2019-04-27 03:00:01,2019-05-13 13:00:09,"",green
54156,2019-05-13 13:00:09,,green,amber
54157,2019-04-27 03:00:01,2019-05-13 13:00:09,"",green
54157,2019-05-13 13:00:09,,green,amber
54158,2019-04-29 05:30:01,2019-04-30 10:00:01,"",green
54158,2019-04-30 10:00:01,2019-04-30 11:30:05,green,amber
54158,2019-04-30 11:30:05,,amber,red
54159,2019-04-29 05:30:01,2019-04-30 10:00:01,"",green
54159,2019-04-30 10:00:01,2019-04-30 11:30:05,green,amber
54159,2019-04-30 11:30:05,,amber,red
54160,2019-04-29 13:00:01,2019-04-29 14:30:04,"",green
54160,2019-04-29 14:30:04,2019-05-14 11:30:48,green,amber
54160,2019-05-14 11:30:48,,amber,green
54161,2019-04-29 13:00:01,,"",green
54162,2019-04-30 11:30:05,,"",green
54163,2019-05-01 13:00:00,2019-05-10 08:30:07,"",green
54163,2019-05-10 08:30:07,2019-05-14 10:00:09,green,amber
54163,2019-05-14 10:00:09,2019-05-20 03:00:01,amber,green
54163,2019-05-20 03:00:01,2019-05-20 08:30:00,green,amber
54163,2019-05-20 08:30:00,,amber,green
54164,2019-05-02 03:00:02,2019-05-13 13:00:09,"",green
54164,2019-05-13 13:00:09,2019-06-17 05:30:01,green,amber
54164,2019-06-17 05:30:01,,amber,green
54165,2019-05-02 13:00:00,2019-05-22 10:00:01,"",green
54165,2019-05-22 10:00:01,2019-05-22 13:00:00,green,amber
54165,2019-05-22 13:00:00,2019-05-23 10:00:00,amber,green
54165,2019-05-23 10:00:00,2019-05-29 03:00:01,green,amber
